hp_id,background_freq,sum_freq_across_diseases
HP:0004180,0.00009018,1.170000
HP:0004197,0.00006937,0.900000
HP:0004207,0.00003854,0.170000
HP:0004209,0.01951841,253.231853
HP:0004218,0.00008247,1.070000
HP:0004220,0.00172911,22.433492
HP:0004226,0.00003854,0.500000
HP:0004227,0.00042392,5.500000
HP:0004231,0.00022352,2.900000
HP:0004232,0.00011947,1.550000
HP:0004233,0.00058707,7.616667
HP:0004236,0.00012872,1.670000
HP:0004237,0.00006937,0.900000
HP:0004240,0.00003854,0.170000
HP:0004241,0.00004047,0.525000
HP:0004242,0.00003854,0.340000
HP:0004243,0.00006937,0.900000
HP:0004251,0.00003854,0.500000
HP:0004252,0.00006937,0.900000
HP:0004253,0.00003854,0.500000
HP:0004267,0.00006937,0.900000
HP:0004268,0.00016340,2.120000
HP:0004269,0.00003854,0.195000
HP:0004273,0.00007708,1.000000
HP:0004275,0.00005550,0.720000
HP:0004276,0.00004239,0.550000
HP:0004279,0.00679863,88.205462
HP:0004280,0.00003854,0.500000
HP:0004283,0.00043787,5.680862
HP:0004288,0.00015415,2.000000
HP:0004289,0.00004239,0.550000
HP:0004295,0.00031525,4.090000
HP:0004296,0.00006937,0.900000
HP:0004297,0.00004239,0.550000
HP:0004298,0.00040388,5.240000
HP:0004299,0.00031602,4.100000
HP:0004302,0.00195275,25.335000
HP:0004303,0.00081278,10.545000
HP:0004305,0.00262548,34.062937
HP:0004306,0.00011793,1.530000
HP:0004307,0.00003854,0.170000
HP:0004308,0.00098068,12.723333
HP:0004309,0.00015955,2.070000
HP:0004311,0.00022545,2.925000
HP:0004312,0.00010791,1.400000
HP:0004313,0.00510628,66.248866
HP:0004315,0.00583657,75.723634
HP:0004319,0.00128468,16.667381
HP:0004320,0.00012718,1.650000
HP:0004321,0.00005742,0.745000
HP:0004322,0.08772005,1138.079969
HP:0004323,0.00008478,1.100000
HP:0004324,0.00121885,15.813333
HP:0004325,0.00753641,97.777359
HP:0004326,0.00342471,44.432222
HP:0004327,0.00062355,8.090000
HP:0004328,0.00006860,0.890000
HP:0004329,0.00005550,0.720000
HP:0004330,0.00026592,3.450000
HP:0004331,0.00159588,20.705000
HP:0004332,0.00055496,7.200000
HP:0004333,0.00033837,4.390000
HP:0004334,0.00254201,32.980000
HP:0004336,0.00037768,4.900000
HP:0004337,0.00033297,4.320000
HP:0004341,0.00003854,0.170000
HP:0004343,0.00030060,3.900000
HP:0004345,0.00021967,2.850000
HP:0004347,0.00006860,0.890000
HP:0004348,0.00039926,5.180000
HP:0004349,0.00445301,57.773333
HP:0004354,0.00004239,0.550000
HP:0004356,0.00003854,0.500000
HP:0004357,0.00006937,0.900000
HP:0004359,0.00029289,3.800000
HP:0004360,0.00005742,0.745000
HP:0004361,0.00011176,1.450000
HP:0004362,0.00007708,1.000000
HP:0004363,0.00003854,0.500000
HP:0004365,0.00011562,1.500000
HP:0004370,0.00073891,9.586667
HP:0004372,0.00117915,15.298333
HP:0004373,0.00081324,10.550980
HP:0004374,0.00180129,23.370000
HP:0004375,0.00025628,3.325000
HP:0004377,0.00032758,4.250000
HP:0004378,0.00034454,4.470000
HP:0004379,0.00004404,0.571429
HP:0004380,0.00058380,7.574286
HP:0004381,0.00032574,4.226111
HP:0004382,0.00033512,4.347857
HP:0004383,0.00192068,24.918876
HP:0004385,0.00080392,10.430000
HP:0004386,0.00018691,2.425000
HP:0004387,0.00091221,11.835000
HP:0004388,0.00046463,6.028095
HP:0004389,0.00081165,10.530392
HP:0004390,0.00047171,6.120000
HP:0004392,0.00017618,2.285714
HP:0004394,0.00039232,5.090000
HP:0004395,0.00144872,18.795714
HP:0004396,0.00190946,24.773333
HP:0004397,0.00071605,9.290000
HP:0004398,0.00054089,7.017500
HP:0004399,0.00058964,7.650000
HP:0004401,0.00018524,2.403333
HP:0004404,0.00006937,0.900000
HP:0004405,0.00015801,2.050000
HP:0004406,0.00115069,14.929116
HP:0004407,0.00011562,1.500000
HP:0004408,0.00034877,4.525000
HP:0004409,0.00116091,15.061667
HP:0004411,0.00043844,5.688333
HP:0004414,0.00059195,7.680000
HP:0004415,0.00134281,17.421631
HP:0004416,0.00025744,3.340000
HP:0004417,0.00048111,6.241923
HP:0004418,0.00011138,1.445000
HP:0004419,0.00023980,3.111111
HP:0004420,0.00069871,9.065000
HP:0004421,0.00018499,2.400000
HP:0004422,0.00167643,21.750000
HP:0004423,0.00020194,2.620000
HP:0004425,0.00066657,8.648095
HP:0004426,0.00034839,4.520000
HP:0004428,0.00038153,4.950000
HP:0004429,0.00270438,35.086667
HP:0004430,0.00124814,16.193333
HP:0004431,0.00049676,6.445000
HP:0004432,0.00147702,19.162857
HP:0004433,0.00007366,0.955714
HP:0004434,0.00007708,1.000000
HP:0004437,0.00077193,10.015000
HP:0004438,0.00017111,2.220000
HP:0004439,0.00024048,3.120000
HP:0004440,0.00189679,24.608946
HP:0004442,0.00114001,14.790495
HP:0004443,0.00073938,9.592778
HP:0004444,0.00053943,6.998571
HP:0004445,0.00062844,8.153333
HP:0004446,0.00087251,11.320000
HP:0004447,0.00104619,13.573333
HP:0004448,0.00019269,2.500000
HP:0004450,0.00014645,1.900000
HP:0004451,0.00014413,1.870000
HP:0004452,0.00059504,7.720000
HP:0004453,0.00019141,2.483333
HP:0004454,0.00003854,0.500000
HP:0004458,0.00019655,2.550000
HP:0004459,0.00012803,1.661111
HP:0004461,0.00003854,0.500000
HP:0004463,0.00044474,5.770000
HP:0004464,0.00024022,3.116667
HP:0004466,0.00034454,4.470000
HP:0004467,0.00314898,40.854906
HP:0004468,0.00018884,2.450000
HP:0004469,0.00136547,17.715643
HP:0004470,0.00008093,1.050000
HP:0004471,0.00017882,2.320000
HP:0004472,0.00003854,0.500000
HP:0004474,0.00059919,7.773846
HP:0004481,0.00037729,4.895000
HP:0004482,0.00452893,58.758333
HP:0004484,0.00016263,2.110000
HP:0004485,0.00025358,3.290000
HP:0004487,0.00010791,1.400000
HP:0004488,0.00026950,3.496429
HP:0004490,0.00047480,6.160000
HP:0004491,0.00047711,6.190000
HP:0004492,0.00061816,8.020000
HP:0004493,0.00124248,16.120000
HP:0004499,0.00003854,0.500000
HP:0004502,0.00048901,6.344444
HP:0004510,0.00049869,6.470000
HP:0004523,0.00013122,1.702500
HP:0004524,0.00010791,1.400000
HP:0004527,0.00019655,2.550000
HP:0004528,0.00009403,1.220000
HP:0004529,0.00008093,1.050000
HP:0004532,0.00005357,0.695000
HP:0004535,0.00011562,1.500000
HP:0004540,0.00030446,3.950000
HP:0004552,0.00079876,10.363064
HP:0004554,0.00045977,5.965000
HP:0004557,0.00003854,0.170000
HP:0004558,0.00006706,0.870000
HP:0004562,0.00009403,1.220000
HP:0004563,0.00010791,1.400000
HP:0004565,0.00050871,6.600000
HP:0004566,0.00010662,1.383333
HP:0004568,0.00166013,21.538528
HP:0004570,0.00053980,7.003333
HP:0004571,0.00007708,1.000000
HP:0004573,0.00007708,1.000000
HP:0004575,0.00003854,0.500000
HP:0004576,0.00042007,5.450000
HP:0004580,0.00003854,0.500000
HP:0004582,0.00023509,3.050000
HP:0004586,0.00091596,11.883651
HP:0004590,0.00030831,4.000000
HP:0004591,0.00003854,0.500000
HP:0004592,0.00027003,3.503333
HP:0004594,0.00018884,2.450000
HP:0004598,0.00011562,1.500000
HP:0004599,0.00023123,3.000000
HP:0004601,0.00003854,0.500000
HP:0004602,0.00077147,10.009048
HP:0004603,0.00009403,1.220000
HP:0004605,0.00008093,1.050000
HP:0004606,0.00007708,1.000000
HP:0004607,0.00010791,1.400000
HP:0004608,0.00008093,1.050000
HP:0004609,0.00008093,1.050000
HP:0004610,0.00005164,0.670000
HP:0004611,0.00012418,1.611111
HP:0004614,0.00003854,0.500000
HP:0004616,0.00005164,0.670000
HP:0004617,0.00006166,0.800000
HP:0004618,0.00023509,3.050000
HP:0004619,0.00005935,0.770000
HP:0004621,0.00011947,1.550000
HP:0004622,0.00011176,1.450000
HP:0004625,0.00020194,2.620000
HP:0004626,0.00064211,8.330714
HP:0004629,0.00005164,0.670000
HP:0004630,0.00003854,0.500000
HP:0004631,0.00024857,3.225000
HP:0004632,0.00007708,1.000000
HP:0004633,0.00003854,0.500000
HP:0004634,0.00026977,3.500000
HP:0004635,0.00012589,1.633333
HP:0004637,0.00012217,1.585000
HP:0004639,0.00023123,3.000000
HP:0004646,0.00018807,2.440000
HP:0004660,0.00003854,0.500000
HP:0004661,0.00021582,2.800000
HP:0004664,0.00003854,0.170000
HP:0004673,0.00036920,4.790000
HP:0004676,0.00003854,0.500000
HP:0004679,0.00005164,0.670000
HP:0004681,0.00007091,0.920000
HP:0004684,0.00036432,4.726667
HP:0004686,0.00004047,0.525000
HP:0004688,0.00003854,0.500000
HP:0004689,0.00085464,11.088095
HP:0004690,0.00015623,2.026897
HP:0004691,0.00451844,58.622269
HP:0004692,0.00078434,10.176025
HP:0004695,0.00005164,0.670000
HP:0004696,0.00022609,2.933333
HP:0004699,0.00003854,0.500000
HP:0004704,0.00045281,5.874762
HP:0004712,0.00044628,5.790000
HP:0004713,0.00003854,0.170000
HP:0004717,0.00003854,0.340000
HP:0004719,0.00201712,26.170104
HP:0004722,0.00060508,7.850278
HP:0004724,0.00006667,0.865000
HP:0004727,0.00041044,5.325000
HP:0004729,0.00004239,0.550000
HP:0004732,0.00011562,1.500000
HP:0004734,0.00023123,3.000000
HP:0004736,0.00043842,5.688095
HP:0004737,0.00027940,3.625000
HP:0004742,0.00014375,1.865000
HP:0004743,0.00011562,1.500000
HP:0004746,0.00015801,2.050000
HP:0004749,0.00069163,8.973185
HP:0004751,0.00042932,5.570000
HP:0004752,0.00003854,0.500000
HP:0004754,0.00032659,4.237212
HP:0004755,0.00057920,7.514517
HP:0004756,0.00202473,26.268870
HP:0004757,0.00101765,13.202930
HP:0004758,0.00007733,1.003333
HP:0004761,0.00003854,0.500000
HP:0004762,0.00022250,2.886667
HP:0004763,0.00011947,1.550000
HP:0004764,0.00005395,0.700000
HP:0004768,0.00009403,1.220000
HP:0004771,0.00007708,1.000000
HP:0004779,0.00009018,1.170000
HP:0004780,0.00012204,1.583333
HP:0004783,0.00021774,2.825000
HP:0004784,0.00022352,2.900000
HP:0004785,0.00013257,1.720000
HP:0004787,0.00013347,1.731667
HP:0004788,0.00004239,0.550000
HP:0004789,0.00010945,1.420000
HP:0004790,0.00003854,0.500000
HP:0004791,0.00019276,2.500870
HP:0004792,0.00009699,1.258333
HP:0004794,0.00010407,1.350263
HP:0004795,0.00005164,0.670000
HP:0004796,0.00008093,1.050000
HP:0004798,0.00076473,9.921667
HP:0004802,0.00015994,2.075000
HP:0004804,0.00010714,1.390000
HP:0004808,0.00091179,11.829524
HP:0004809,0.00009018,1.170000
HP:0004810,0.00019684,2.553846
HP:0004812,0.00006873,0.891667
HP:0004814,0.00011562,1.500000
HP:0004817,0.00003854,0.170000
HP:0004818,0.00015415,2.000000
HP:0004819,0.00003854,0.500000
HP:0004820,0.00010714,1.390000
HP:0004821,0.00033914,4.400000
HP:0004823,0.00064642,8.386667
HP:0004825,0.00003854,0.500000
HP:0004826,0.00010791,1.400000
HP:0004828,0.00037382,4.850000
HP:0004831,0.00009403,1.220000
HP:0004835,0.00008093,1.050000
HP:0004836,0.00004047,0.525000
HP:0004839,0.00007708,1.000000
HP:0004840,0.00170726,22.150000
HP:0004841,0.00026206,3.400000
HP:0004844,0.00053437,6.932857
HP:0004845,0.00023316,3.025000
HP:0004846,0.00083654,10.853333
HP:0004848,0.00003854,0.500000
HP:0004850,0.00018841,2.444444
HP:0004851,0.00015415,2.000000
HP:0004852,0.00007708,1.000000
HP:0004854,0.00021196,2.750000
HP:0004855,0.00060197,7.810000
HP:0004856,0.00009378,1.216667
HP:0004859,0.00015801,2.050000
HP:0004860,0.00007900,1.025000
HP:0004861,0.00003854,0.500000
HP:0004863,0.00007708,1.000000
HP:0004864,0.00003854,0.500000
HP:0004866,0.00108422,14.066667
HP:0004870,0.00049329,6.400000
HP:0004871,0.00013411,1.740000
HP:0004872,0.00005164,0.670000
HP:0004875,0.00005550,0.720000
HP:0004876,0.00005678,0.736667
HP:0004878,0.00014568,1.890000
HP:0004879,0.00026467,3.433810
HP:0004880,0.00003854,0.170000
HP:0004885,0.00013720,1.780000
HP:0004886,0.00021890,2.840000
HP:0004887,0.00152319,19.761811
HP:0004889,0.00021967,2.850000
HP:0004890,0.00046499,6.032778
HP:0004891,0.00015801,2.050000
HP:0004894,0.00020694,2.684872
HP:0004897,0.00015801,2.050000
HP:0004898,0.00004625,0.600000
HP:0004900,0.00061735,8.009524
HP:0004901,0.00003854,0.500000
HP:0004902,0.00015801,2.050000
HP:0004904,0.00093518,12.133054
HP:0004905,0.00057742,7.491429
HP:0004906,0.00017515,2.272449
HP:0004909,0.00009018,1.170000
HP:0004910,0.00025435,3.300000
HP:0004911,0.00026977,3.500000
HP:0004912,0.00093045,12.071667
HP:0004913,0.00009403,1.220000
HP:0004914,0.00004239,0.550000
HP:0004915,0.00021582,2.800000
HP:0004918,0.00070680,9.170000
HP:0004919,0.00010791,1.400000
HP:0004920,0.00003854,0.500000
HP:0004921,0.00003854,0.500000
HP:0004923,0.00045090,5.850000
HP:0004924,0.00027362,3.550000
HP:0004925,0.00012872,1.670000
HP:0004926,0.00044127,5.725000
HP:0004927,0.00023323,3.025882
HP:0004930,0.00010868,1.410000
HP:0004931,0.00009018,1.170000
HP:0004933,0.00064263,8.337535
HP:0004934,0.00013257,1.720000
HP:0004935,0.00107578,13.957143
HP:0004936,0.00137429,17.830000
HP:0004937,0.00026377,3.422171
HP:0004938,0.00019740,2.561111
HP:0004940,0.00014645,1.900000
HP:0004941,0.00004047,0.525000
HP:0004942,0.00150445,19.518711
HP:0004943,0.00021736,2.820000
HP:0004944,0.00086855,11.268586
HP:0004945,0.00003854,0.500000
HP:0004947,0.00030291,3.930000
HP:0004948,0.00021350,2.770000
HP:0004950,0.00042855,5.560000
HP:0004952,0.00010791,1.400000
HP:0004955,0.00019269,2.500000
HP:0004959,0.00006336,0.822041
HP:0004960,0.00007708,1.000000
HP:0004961,0.00003854,0.218444
HP:0004962,0.00006937,0.900000
HP:0004963,0.00024819,3.220000
HP:0004964,0.00008093,1.050000
HP:0004966,0.00009403,1.220000
HP:0004968,0.00005781,0.750000
HP:0004969,0.00075459,9.790000
HP:0004970,0.00107101,13.895306
HP:0004971,0.00030301,3.931190
HP:0004972,0.00003854,0.500000
HP:0004974,0.00003854,0.500000
HP:0004975,0.00037922,4.920000
HP:0004976,0.00105034,13.627143
HP:0004977,0.00021839,2.833333
HP:0004979,0.00043510,5.645000
HP:0004980,0.00007708,1.000000
HP:0004981,0.00003854,0.500000
HP:0004987,0.00046212,5.995556
HP:0004991,0.00055358,7.182157
HP:0004993,0.00037922,4.920000
HP:0004997,0.00003854,0.500000
HP:0005001,0.00047300,6.136667
HP:0005003,0.00003854,0.500000
HP:0005004,0.00003854,0.500000
HP:0005005,0.00003854,0.500000
HP:0005008,0.00017728,2.300000
HP:0005009,0.00010791,1.400000
HP:0005010,0.00007708,1.000000
HP:0005011,0.00043846,5.688519
HP:0005013,0.00003854,0.500000
HP:0005017,0.00007708,1.000000
HP:0005019,0.00127486,16.540000
HP:0005021,0.00011562,1.500000
HP:0005025,0.00014645,1.900000
HP:0005026,0.00028041,3.638095
HP:0005028,0.00011947,1.550000
HP:0005033,0.00015415,2.000000
HP:0005035,0.00003854,0.500000
HP:0005037,0.00015493,2.010000
HP:0005039,0.00014645,1.900000
HP:0005041,0.00030317,3.933333
HP:0005042,0.00010791,1.400000
HP:0005043,0.00007708,1.000000
HP:0005045,0.00007708,1.000000
HP:0005048,0.00159704,20.720000
HP:0005050,0.00003854,0.500000
HP:0005054,0.00021093,2.736667
HP:0005059,0.00018036,2.340000
HP:0005060,0.00009018,1.170000
HP:0005063,0.00005164,0.670000
HP:0005066,0.00003854,0.500000
HP:0005067,0.00003854,0.500000
HP:0005068,0.00003854,0.500000
HP:0005069,0.00008093,1.050000
HP:0005070,0.00003854,0.500000
HP:0005072,0.00015981,2.073333
HP:0005084,0.00005697,0.739130
HP:0005085,0.00009596,1.245000
HP:0005086,0.00080661,10.465000
HP:0005089,0.00007708,1.000000
HP:0005090,0.00019269,2.500000
HP:0005092,0.00003854,0.500000
HP:0005093,0.00003854,0.500000
HP:0005096,0.00021196,2.750000
HP:0005100,0.00003854,0.500000
HP:0005101,0.00037344,4.845000
HP:0005102,0.00018884,2.450000
HP:0005103,0.00015388,1.996429
HP:0005104,0.00013874,1.800000
HP:0005105,0.00082550,10.710000
HP:0005106,0.00013643,1.770000
HP:0005107,0.00045244,5.870000
HP:0005108,0.00059349,7.700000
HP:0005109,0.00043317,5.620000
HP:0005110,0.00235422,30.543636
HP:0005112,0.00017006,2.206326
HP:0005113,0.00044435,5.765000
HP:0005115,0.00048999,6.357143
HP:0005116,0.00062520,8.111331
HP:0005117,0.00018884,2.450000
HP:0005120,0.00013797,1.790000
HP:0005121,0.00033914,4.400000
HP:0005129,0.00005164,0.670000
HP:0005132,0.00005689,0.738095
HP:0005133,0.00062390,8.094444
HP:0005134,0.00009018,1.170000
HP:0005135,0.00040967,5.315000
HP:0005136,0.00003854,0.500000
HP:0005143,0.00010791,1.400000
HP:0005144,0.00071067,9.220238
HP:0005145,0.00018075,2.345000
HP:0005147,0.00005164,0.670000
HP:0005148,0.00008093,1.050000
HP:0005150,0.00028904,3.750000
HP:0005151,0.00013325,1.728824
HP:0005152,0.00011947,1.550000
HP:0005155,0.00029369,3.810294
HP:0005156,0.00005164,0.670000
HP:0005157,0.00036362,4.717561
HP:0005160,0.00058580,7.600119
HP:0005162,0.00084488,10.961429
HP:0005164,0.00012630,1.638590
HP:0005165,0.00039939,5.181667
HP:0005168,0.00011176,1.450000
HP:0005170,0.00003854,0.500000
HP:0005172,0.00003854,0.200000
HP:0005174,0.00006937,0.900000
HP:0005176,0.00026129,3.390000
HP:0005177,0.00020881,2.709091
HP:0005178,0.00008093,1.050000
HP:0005180,0.00354085,45.938928
HP:0005181,0.00064648,8.387430
HP:0005182,0.00003854,0.275000
HP:0005183,0.00007708,1.000000
HP:0005184,0.00156972,20.365583
HP:0005185,0.00005164,0.670000
HP:0005186,0.00015994,2.075000
HP:0005187,0.00009789,1.270000
HP:0005190,0.00003854,0.170000
HP:0005191,0.00009018,1.170000
HP:0005193,0.00009403,1.220000
HP:0005194,0.00015801,2.050000
HP:0005195,0.00018306,2.375000
HP:0005197,0.00012872,1.670000
HP:0005198,0.00009596,1.245000
HP:0005199,0.00010791,1.400000
HP:0005200,0.00012988,1.685000
HP:0005201,0.00007708,1.000000
HP:0005202,0.00016507,2.141667
HP:0005203,0.00014645,1.900000
HP:0005206,0.00003854,0.500000
HP:0005207,0.00003854,0.500000
HP:0005208,0.00105365,13.670000
HP:0005209,0.00003854,0.250000
HP:0005210,0.00003854,0.500000
HP:0005211,0.00014375,1.865000
HP:0005212,0.00008093,1.050000
HP:0005213,0.00024048,3.120000
HP:0005214,0.00084884,11.012857
HP:0005215,0.00004555,0.590909
HP:0005216,0.00120030,15.572712
HP:0005217,0.00003854,0.500000
HP:0005218,0.00037794,4.903333
HP:0005219,0.00019269,2.500000
HP:0005220,0.00004432,0.575000
HP:0005222,0.00003854,0.500000
HP:0005223,0.00004047,0.525000
HP:0005224,0.00040179,5.212857
HP:0005225,0.00018884,2.450000
HP:0005227,0.00132425,17.180784
HP:0005229,0.00012332,1.600000
HP:0005230,0.00008556,1.110000
HP:0005231,0.00013331,1.729524
HP:0005232,0.00004239,0.550000
HP:0005233,0.00004047,0.525000
HP:0005234,0.00003854,0.500000
HP:0005235,0.00041306,5.359023
HP:0005236,0.00006937,0.900000
HP:0005238,0.00003854,0.500000
HP:0005240,0.00005164,0.670000
HP:0005241,0.00011562,1.500000
HP:0005242,0.00009018,1.170000
HP:0005243,0.00003854,0.500000
HP:0005244,0.00040388,5.240000
HP:0005245,0.00019038,2.470000
HP:0005246,0.00010791,1.400000
HP:0005247,0.00014645,1.900000
HP:0005248,0.00030760,3.990833
HP:0005249,0.00017882,2.320000
HP:0005250,0.00008093,1.050000
HP:0005253,0.00012101,1.570000
HP:0005254,0.00003854,0.500000
HP:0005255,0.00011947,1.550000
HP:0005256,0.00003854,0.500000
HP:0005257,0.00280937,36.448810
HP:0005258,0.00008093,1.050000
HP:0005259,0.00007708,1.000000
HP:0005261,0.00106191,13.777213
HP:0005263,0.00038487,4.993333
HP:0005264,0.00012101,1.570000
HP:0005265,0.00003854,0.170000
HP:0005266,0.00009750,1.265000
HP:0005267,0.00010791,1.400000
HP:0005272,0.00084552,10.969762
HP:0005273,0.00026592,3.450000
HP:0005274,0.00142891,18.538618
HP:0005275,0.00003854,0.500000
HP:0005278,0.00012872,1.670000
HP:0005280,0.03297094,427.764992
HP:0005281,0.00028519,3.700000
HP:0005285,0.00023663,3.070000
HP:0005288,0.00032758,4.250000
HP:0005290,0.00009827,1.275000
HP:0005291,0.00004047,0.525000
HP:0005292,0.00003854,0.500000
HP:0005293,0.00050331,6.530000
HP:0005294,0.00032411,4.205000
HP:0005295,0.00011562,1.500000
HP:0005297,0.00003854,0.500000
HP:0005300,0.00003854,0.500000
HP:0005301,0.00068695,8.912549
HP:0005302,0.00019170,2.487179
HP:0005303,0.00003854,0.500000
HP:0005304,0.00009910,1.285714
HP:0005305,0.00031024,4.025000
HP:0005306,0.00103438,13.420000
HP:0005307,0.00012101,1.570000
HP:0005308,0.00004239,0.550000
HP:0005310,0.00017651,2.290000
HP:0005311,0.00003854,0.500000
HP:0005312,0.00004239,0.550000
HP:0005313,0.00012661,1.642647
HP:0005314,0.00005164,0.670000
HP:0005316,0.00003854,0.500000
HP:0005317,0.00052798,6.850000
HP:0005318,0.00030600,3.970000
HP:0005320,0.00019976,2.591667
HP:0005321,0.00044628,5.790000
HP:0005322,0.00017728,2.300000
HP:0005323,0.00019269,2.500000
HP:0005324,0.00013257,1.720000
HP:0005325,0.00012101,1.570000
HP:0005326,0.00020171,2.616977
HP:0005327,0.00012332,1.600000
